Starting up http-server, serving .
Available on:
[Mon Jul 22 2019 23:56:18 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:24 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:25 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:26 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:26 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:26 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:26 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:26 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:27 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:28 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:28 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:29 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
[Mon Jul 22 2019 23:56:29 GMT+0530 (India Standard Time)] "GET /chapter0/index.htm" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
